1|Sam|66
2|Tom|75
3|Ben|87
4|Joe|98
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
0||0
1|Joe root|91
2|Virat|69
3|Kane|75
4|Steve|55
